Cluster,Household,Person_ID,Age,State,Residence,Education,Edu_Years,Wealth,Marital_Status,Religion,Caste,Media_Exposure
26731,73,1,47,13,2,2,7,2,3,3,992,0
39539,72,2,47,21,2,3,15,3,1,1,991,2
38132,78,1,39,21,2,2,12,3,1,1,991,2
32102,84,1,28,18,2,0,0,2,1,1,991,0
83512,67,1,30,22,2,2,8,1,1,1,991,1
28602,44,1,45,15,2,0,0,2,1,5,992,2
63140,29,1,48,33,2,1,4,3,1,1,991,2
23515,13,3,15,10,2,2,7,1,0,2,991,1
47802,78,3,19,24,2,2,9,2,0,1,991,2
36103,41,4,29,20,2,2,8,1,0,1,991,1
33810,53,4,29,19,2,0,0,1,1,1,991,1
28613,93,1,32,15,2,0,0,1,1,3,992,0
38411,24,1,48,21,2,1,5,2,1,1,991,2
21722,53,1,29,10,2,1,2,1,1,1,991,1
37111,1,4,29,21,2,1,2,1,0,1,992,0
12602,34,3,22,8,2,2,12,3,1,1,991,2
3940,35,3,27,3,2,2,6,4,0,1,991,1
1238,38,1,40,1,2,2,12,3,1,2,993,2
24341,22,1,51,11,2,2,6,4,1,1,991,2
54222,20,1,38,28,2,0,0,4,1,1,991,2
54631,57,4,17,28,2,2,12,4,0,1,991,2
6440,69,2,28,5,2,3,15,2,0,1,991,2
23511,89,5,17,10,2,2,8,4,0,1,991,1
4837,99,1,51,3,2,0,0,4,1,4,991,0
45824,64,5,30,23,2,2,8,3,1,1,991,1
81206,2,4,32,18,2,0,0,1,1,2,991,0
22605,74,4,21,10,2,3,15,4,0,1,991,2
37023,83,1,42,21,2,2,9,2,1,1,991,2
56437,90,3,26,29,2,2,7,2,0,1,992,1
22415,18,1,30,10,2,0,0,1,1,1,991,0
37032,19,9,38,21,2,3,15,3,0,1,991,2
46238,93,1,40,23,2,2,9,2,1,1,991,2
51107,12,7,22,27,2,0,0,1,1,1,991,0
2034,12,4,31,1,2,2,10,1,1,2,991,2
92707,30,1,40,9,2,2,12,4,1,1,991,2
63221,73,2,37,33,2,1,4,3,1,2,991,2
57903,94,1,48,29,2,2,10,3,1,1,991,2
21738,23,2,17,10,2,2,10,1,0,1,991,2
48933,17,4,18,24,2,2,12,3,0,1,992,2
7713,62,3,49,6,2,2,10,5,1,1,991,2
35802,53,3,16,20,2,2,9,1,0,1,991,2
22442,63,4,16,10,2,1,5,2,0,1,991,0
57633,74,1,38,29,2,2,7,4,1,1,991,2
3005,67,1,23,2,2,2,10,2,1,1,991,2
86717,47,3,26,23,2,2,12,3,1,2,991,2
45333,78,1,52,23,2,1,3,1,1,96,992,1
52031,38,2,23,27,2,3,14,4,0,1,991,2
12623,30,1,45,8,2,2,8,3,1,1,991,2
1603,38,1,44,1,2,2,9,1,1,2,993,2
12912,43,5,17,8,2,2,10,3,0,1,991,2
16144,94,3,19,9,2,2,11,1,0,1,991,2
55710,78,1,49,29,2,2,10,4,1,1,991,2
12525,33,2,22,8,2,2,12,1,1,1,992,2
4722,94,7,31,3,2,0,0,3,0,4,991,0
931,57,1,38,1,2,0,0,2,4,2,991,1
34039,57,7,17,19,2,2,8,1,0,1,991,2
18018,87,4,40,9,2,2,8,2,1,1,991,1
52530,16,3,36,27,2,1,3,1,1,1,991,1
204,29,1,45,1,2,2,10,3,1,2,991,2
31827,90,1,52,18,2,1,4,1,1,2,993,1
32427,27,1,30,18,2,2,9,1,1,1,991,2
11633,11,3,22,8,2,2,9,2,1,1,991,2
82737,58,2,46,22,2,3,17,3,1,1,991,2
92738,54,3,18,9,2,2,11,1,0,1,991,2
63316,93,1,51,33,2,0,0,3,1,1,991,0
10129,19,3,25,8,2,3,16,3,1,1,991,2
32516,3,1,25,18,2,1,5,1,1,2,993,1
85430,61,1,39,24,2,2,6,4,1,2,991,2
20517,92,1,40,10,2,2,6,1,1,1,991,0
21114,7,1,29,10,2,1,3,1,1,1,991,1
55506,43,4,25,29,2,3,15,4,0,1,991,2
51234,47,3,27,27,2,3,16,4,0,1,991,2
92641,57,4,25,9,2,2,8,2,0,1,991,2
30005,83,3,21,18,2,2,9,1,1,1,991,2
31319,59,6,21,18,2,2,8,1,1,2,991,1
19937,72,1,44,9,2,0,0,2,1,1,991,0
58213,45,2,42,29,2,0,0,3,1,1,991,0
80211,54,3,22,12,2,2,11,1,0,3,992,2
23243,3,5,15,10,2,2,10,3,0,2,991,2
5831,78,1,37,5,2,2,9,2,1,1,991,2
51605,21,3,21,27,2,3,13,4,0,1,991,2
10606,27,1,44,8,2,0,0,1,0,1,991,2
57838,83,4,28,29,2,0,0,3,0,1,991,1
51210,24,8,15,27,2,2,8,3,0,1,991,2
17443,1,4,21,9,2,2,11,4,0,1,991,2
47029,97,1,38,24,2,2,12,3,1,1,991,2
11142,83,1,46,8,2,2,8,2,1,1,991,1
86003,54,5,21,24,2,3,15,3,0,1,991,2
2729,20,3,21,2,2,3,13,2,0,1,991,2
60716,62,3,27,33,2,2,12,3,1,1,991,2
57023,23,2,35,29,2,2,6,4,1,2,993,1
11106,26,1,40,8,2,2,8,4,1,1,991,2
24642,63,1,37,12,2,3,15,5,1,3,992,2
63038,69,1,39,33,2,0,0,4,1,1,991,0
81123,26,2,18,18,2,1,5,1,0,1,991,2
27029,31,3,35,13,2,2,8,2,0,3,992,2
11528,52,1,50,8,2,1,5,2,0,1,991,1
6109,58,1,48,5,2,2,12,2,1,1,991,2
90232,93,2,21,36,2,0,0,1,0,1,991,0
5240,29,6,26,3,2,2,11,5,0,4,991,2
36501,1,1,40,20,2,0,0,1,1,1,992,0
85308,67,3,34,24,2,2,8,4,1,1,991,1
23637,29,3,20,10,2,2,12,3,0,1,991,2
37026,81,1,45,21,2,2,9,2,1,1,991,2
90603,5,1,28,36,2,3,16,3,1,2,991,2
52302,71,3,33,27,2,2,9,2,1,1,991,2
429,73,1,35,37,2,2,12,5,1,2,991,2
34422,8,1,28,19,2,2,10,1,1,1,991,2
18245,62,4,24,9,2,3,16,4,0,1,991,2
5112,67,1,47,3,2,2,10,5,1,4,991,2
83116,4,1,38,22,2,2,8,1,1,1,992,1
49923,11,3,31,27,2,2,12,3,1,1,991,2
12311,89,9,25,8,2,1,5,4,1,1,991,1
58302,11,3,20,29,2,3,15,3,0,1,992,2
